Time_min,Omega_degps,Phase,Control_Type,B_x_body_uT,B_y_body_uT,B_z_body_uT,B_mag_uT,omega_x_degps,omega_y_degps,omega_z_degps,omega_par_degps,omega_perp_degps,m_cmd_x_Am2,m_cmd_y_Am2,m_cmd_z_Am2,tau_mag_x_uNm,tau_mag_y_uNm,tau_mag_z_uNm,wheel_speed_x_RPM,wheel_speed_y_RPM,wheel_speed_z_RPM,wheel_torque_cmd_x_uNm,wheel_torque_cmd_y_uNm,wheel_torque_cmd_z_uNm,Anti_Align_Active,Anti_Align_Time_Remaining,Nadir_Error_deg,Torque_Environment_uNm
45.668333,5.084653,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.114804,9.096049,1.812712,9.341671,-4.639230,1.692527,-1.211030,0.859400,5.011500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.835161,-4999.747693,1427.035248,-0.005959,-0.000850,0.009603,1,0.000000,75.045090,0.051882
45.670000,5.083803,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.090215,9.082628,1.892063,9.341445,-4.636821,1.700946,-1.204877,0.868627,5.009046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.835161,-4999.747693,1427.035248,-0.005959,-0.000850,0.009603,1,0.000000,74.559888,0.052192
45.835000,5.013951,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.957805,4.839981,7.722892,9.322096,-4.436121,2.284259,-0.492648,1.709504,4.713523,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.835161,-4999.747693,1427.035248,-0.005959,-0.000850,0.009603,1,0.000000,32.030814,0.116359
45.836667,5.013500,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.993168,4.776068,7.753377,9.321931,-4.434804,2.287520,-0.484722,1.717072,4.710292,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.835161,-4999.747693,1427.035248,-0.005959,-0.000850,0.009603,1,0.000000,31.725231,0.117460
46.001667,5.006080,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.442009,-1.661874,7.367077,9.308658,-4.412176,2.343357,0.319706,2.414101,4.385539,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,38.981581,0.224992
46.003333,5.006389,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.473393,-1.717793,7.330781,9.308555,-4.413069,2.341219,0.327787,2.420963,4.382107,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,39.348506,0.225343
46.168333,5.066978,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.798794,-4.745199,1.782664,9.301397,-4.587454,1.864943,1.073092,3.100614,4.007551,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,79.651445,0.155532
46.170000,5.067803,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.813308,-4.745507,1.716863,9.301356,-4.589807,1.857522,1.079773,3.107129,4.003546,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,80.053996,0.154479
46.335000,5.145594,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-8.405433,-1.791073,-3.554855,9.300335,-4.808946,0.901249,1.593400,3.563609,3.711849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,67.820282,0.173680
46.336667,5.146197,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-8.404020,-1.736698,-3.585102,9.300356,-4.810621,0.889713,1.596769,3.565327,3.711035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,67.625789,0.174398
46.501667,5.166079,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.733565,4.112631,-3.141672,9.305475,-4.865666,-0.331606,1.704024,3.321882,3.956447,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,70.411626,0.177923
46.503333,5.165834,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.721747,4.164198,-3.102819,9.305558,-4.864993,-0.344067,1.702735,3.315245,3.961691,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,70.655974,0.177396
46.668333,5.106538,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.949172,6.587177,2.831825,9.316801,-4.700239,-1.461595,1.359493,2.381138,4.517401,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,73.368462,0.174788
46.670000,5.105704,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.924325,6.579422,2.901561,9.316946,-4.697900,-1.471173,1.354102,2.370028,4.522298,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,72.931097,0.175393
46.835000,5.027660,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.754020,2.803392,8.466709,9.334280,-4.475930,-2.182614,0.692539,1.293255,4.858483,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,27.528156,0.157035
46.836667,5.027047,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.715932,2.741104,8.499570,9.334486,-4.474160,-2.187240,0.684894,1.283131,4.860533,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.859561,-4999.774556,1427.017051,-0.008903,0.009797,0.006867,1,0.000000,27.070792,0.155655
47.001667,5.000757,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.204552,-4.013620,8.367167,9.357861,-4.397085,-2.379274,-0.110751,0.355457,4.988108,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,25.038573,0.064123
47.003333,5.000871,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.242637,-4.077239,8.331058,9.358128,-4.397411,-2.378516,-0.118929,0.346500,4.988852,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,25.502296,0.065493
47.168333,5.046774,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.331806,-8.042718,2.162137,9.387475,-4.530021,-2.037053,-0.894012,-0.551023,5.016603,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,73.861865,0.124839
47.170000,5.047521,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.354362,-8.051952,2.082406,9.387802,-4.532168,-2.030942,-0.901220,-0.560126,5.016346,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,74.357722,0.124773
47.335000,5.127908,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.668710,-5.371019,-5.273661,9.423037,-4.760483,-1.185773,-1.492376,-1.352718,4.946271,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,58.060013,0.183081
47.336667,5.128645,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.673678,-5.310464,-5.330031,9.423422,-4.762549,-1.175072,-1.496774,-1.358651,4.945409,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,57.618585,0.183967
47.501667,5.168705,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.605417,2.310817,-7.267402,9.464444,-4.874096,0.009641,-1.720062,-1.563608,4.926525,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,34.543705,0.217021
47.503333,5.168695,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,5.599978,2.391248,-7.246121,9.464887,-4.874065,0.022249,-1.720000,-1.561363,4.927226,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,34.668871,0.216840
47.668333,5.126851,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.553400,8.166051,-1.747100,9.511582,-4.757447,1.201917,-1.485494,-0.972744,5.033723,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,70.938611,0.149653
47.670000,5.126102,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.536612,8.192631,-1.667226,9.512082,-4.755349,1.212523,-1.481001,-0.964065,5.034630,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,71.416530,0.148659
47.835000,5.045463,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.083411,7.032989,6.137807,9.564320,-4.526698,2.045973,-0.883010,-0.048243,5.045233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,59.548766,0.111883
47.836667,5.044725,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,2.050704,6.986153,6.202831,9.564875,-4.524577,2.051951,-0.875758,-0.039259,5.044572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,59.050519,0.111702
48.001667,5.000503,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.672362,0.404225,9.467451,9.622516,-4.396556,2.380258,-0.098495,0.767189,4.941301,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,13.848964,0.059783
48.003333,5.000412,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.712081,0.328826,9.463889,9.623125,-4.396289,2.380884,-0.090314,0.774694,4.940037,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.928428,-4999.773367,1426.941459,-0.004331,-0.000149,0.004884,1,0.000000,13.569551,0.060881
48.168333,5.029032,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.242933,-5.856537,5.659642,9.686017,-4.479020,2.175708,0.704161,1.520376,4.793706,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,43.311625,0.194396
48.170000,5.029661,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.271836,-5.896188,5.592355,9.686678,-4.480831,2.170948,0.711775,1.528118,4.791904,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,43.783306,0.194784
48.335000,5.108113,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.188316,-6.299004,-1.950387,9.754658,-4.704074,1.446886,1.367852,2.258674,4.581616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,89.312652,0.158913
48.336667,5.108938,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.198212,-6.265938,-2.022624,9.755369,-4.706394,1.437195,1.373162,2.264892,4.579467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,89.740872,0.158819
48.501667,5.166494,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.450128,-0.237598,-6.405775,9.828266,-4.866732,0.312071,1.705929,2.569714,4.482102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,58.360411,0.215211
48.503333,5.166716,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-7.446610,-0.159512,-6.413449,9.829027,-4.867343,0.299581,1.707094,2.568826,4.482865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,58.210967,0.215638
48.668333,5.144749,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.581892,6.667589,-3.219306,9.906663,-4.806482,-0.919286,1.587793,2.058689,4.714896,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,68.861375,0.186503
48.670000,5.144131,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.567280,6.714729,-3.152972,9.907471,-4.804762,-0.930746,1.584314,2.049889,4.718055,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,69.183571,0.185708
48.835000,5.065714,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.326909,7.737949,4.603840,9.989661,-4.583999,-1.876175,1.062249,1.021779,4.961595,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,70.057186,0.178475
48.836667,5.064893,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.295595,7.710389,4.680612,9.990514,-4.581659,-1.883464,1.055510,1.010873,4.962991,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,69.594839,0.179081
49.001667,5.005552,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.471830,2.179312,9.827274,10.077070,-4.410957,-2.346244,0.306841,-0.001644,5.005552,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,22.981990,0.141991
49.003333,5.005263,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-0.428083,2.104418,9.846500,10.077966,-4.410119,-2.348246,0.298747,-0.011132,5.005250,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.945514,-4999.795794,1426.929428,-0.016320,0.021422,0.011780,1,0.000000,22.528598,0.140374
49.168333,5.014937,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.809370,-5.028689,7.975169,10.168694,-4.438481,-2.279081,-0.505243,-0.931922,4.927587,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,30.111262,0.080442
49.170000,5.015408,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.847987,-5.086637,7.920891,10.169631,-4.439848,-2.275685,-0.513147,-0.941379,4.926269,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,30.590145,0.081835
49.335000,5.086428,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.806683,-7.662015,0.564952,10.264336,-4.643311,-1.679354,-1.221137,-1.892787,4.721134,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,79.231393,0.130228
49.336667,5.087279,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.826951,-7.650915,0.482556,10.265312,-4.645721,-1.670810,-1.227223,-1.902045,4.718329,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,79.720753,0.130282
49.501667,5.157669,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,7.979630,-3.044580,-5.870630,10.363795,-4.842916,-0.626765,-1.659783,-2.604497,4.451758,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,55.666480,0.201080
49.503333,5.158103,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,7.983966,-2.970130,-5.904563,10.364808,-4.844121,-0.614669,-1.662136,-2.608391,4.449980,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,55.297207,0.201949
49.668333,5.157899,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,7.865630,4.727618,-5.033580,10.466873,-4.843719,0.617044,-1.661795,-2.562081,4.476568,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,45.174690,0.230783
49.670000,5.157462,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,7.858770,4.794132,-4.983314,10.467921,-4.842507,0.629140,-1.659434,-2.557383,4.478751,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,45.401720,0.230431
49.835000,5.087165,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.413178,8.044502,2.439928,10.573369,-4.645135,1.672888,-1.226141,-1.827631,4.747527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,84.067434,0.157456
49.836667,5.086318,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.389587,8.038065,2.526202,10.574450,-4.642728,1.681425,-1.220048,-1.818704,4.750047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,84.540406,0.157011
50.001667,5.015554,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.126157,3.765514,9.496121,10.683084,-4.439692,2.276712,-0.511363,-0.951237,4.924523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,46.742670,0.163005
50.003333,5.015082,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,3.085174,3.692859,9.539211,10.684196,-4.438329,2.280092,-0.503454,-0.943029,4.925622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,46.241500,0.162526
50.168333,5.005199,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.230115,-4.336493,9.809760,10.795821,-4.410329,2.347469,0.300669,-0.167202,5.002406,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,4.603904,0.015319
50.170000,5.005486,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-1.272771,-4.413664,9.771081,10.796963,-4.411170,2.345449,0.308760,-0.159368,5.002948,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,5.023821,0.015873
50.335000,5.064806,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.793865,-9.404160,2.763866,10.911385,-4.582193,1.881218,1.056781,0.659489,5.021686,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,54.194730,0.148449
50.336667,5.065629,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-4.820371,-9.418762,2.671101,10.912554,-4.584535,1.873920,1.063511,0.668029,5.021388,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,54.693567,0.148703
50.501667,5.144208,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.485594,-6.585054,-6.018791,11.029584,-4.805260,0.928030,1.584649,1.406778,4.948116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,77.957971,0.163293
50.503333,5.144826,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.493815,-6.516233,-6.086637,11.030778,-4.806975,0.916569,1.588119,1.412115,4.947238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,77.519835,0.164086
50.668333,5.166465,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.716861,2.323126,-8.591534,11.150229,-4.867083,-0.302126,1.706630,1.553966,4.927226,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,48.018494,0.236563
50.670000,5.166241,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-6.713808,2.417774,-8.569359,11.151447,-4.866464,-0.314614,1.705458,1.551114,4.927889,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,47.952785,0.236781
50.835000,5.108673,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.762911,9.392408,-2.378046,11.273135,-4.705757,-1.439403,1.372045,0.916925,5.025713,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,68.694114,0.188537
50.836667,5.107851,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-5.745199,9.427480,-2.286230,11.274375,-4.703439,-1.449090,1.366730,0.907923,5.026512,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,69.089554,0.187603
51.001667,5.029864,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.958757,8.583024,6.891637,11.398122,-4.480588,-2.172514,0.709962,-0.043601,5.029675,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,66.192939,0.180525
51.003333,5.029238,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,-2.920228,8.533845,6.970773,11.399382,-4.478781,-2.177264,0.702341,-0.053118,5.028958,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,65.712358,0.181058
51.168333,5.000563,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.576961,1.244783,11.348553,11.525014,-4.396341,-2.381019,-0.092569,-0.949867,4.909520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,18.438329,0.123152
51.170000,5.000650,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,1.626088,1.158401,11.352064,11.526292,-4.396608,-2.380376,-0.100752,-0.958716,4.907888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,18.001573,0.121372
51.335000,5.044660,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.158973,-6.210796,7.700671,11.653637,-4.524821,-2.050412,-0.877728,-1.878611,4.681818,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,35.247016,0.094218
51.336667,5.045400,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,6.198331,-6.261646,7.629543,11.654932,-4.526945,-2.044419,-0.884973,-1.888472,4.678647,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,35.734188,0.095446
51.501667,5.126468,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.139081,-7.413178,-0.616882,11.783826,-4.756016,-1.210005,-1.482184,-2.849779,4.261388,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,84.091896,0.133624
51.503333,5.127222,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,9.159128,-7.383295,-0.697679,11.785136,-4.758117,-1.199394,-1.486669,-2.858474,4.256469,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,84.566261,0.133852
51.668333,5.169152,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.377016,-1.302729,-5.709434,11.915419,-4.874447,-0.019349,-1.720327,-3.418672,3.877217,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,55.222301,0.211311
51.670000,5.169159,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.382622,-1.221704,-5.719905,11.916741,-4.874469,-0.006739,-1.720380,-3.420493,3.875620,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,54.943036,0.212087
51.835000,5.128634,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.276125,5.820894,-2.383052,12.048257,-4.761992,1.177978,-1.496225,-3.196509,4.010639,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,55.035858,0.222040
51.836667,5.127895,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,10.267204,5.868007,-2.311639,12.049591,-4.759919,1.188676,-1.491819,-3.190760,4.014269,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,55.312844,0.221374
52.001667,5.047569,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.326678,6.493651,6.074921,12.182190,-4.531453,2.033296,-0.899777,-2.462161,4.406327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,85.505456,0.160380
52.003333,5.046826,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,8.295640,6.457757,6.157778,12.183534,-4.529310,2.039396,-0.892560,-2.454114,4.409963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,85.047434,0.160769
52.168333,5.001142,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.265959,-0.270791,11.551557,12.317070,-4.397340,2.379325,-0.116774,-1.684824,4.708799,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,38.926462,0.203872
52.170000,5.001028,MAG_DETUMBLE,BANG_BANG_MAGNETORQUER,4.218215,-0.360569,11.568068,12.318423,-4.397021,2.380062,-0.108592,-1.677322,4.711356,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,380.953817,-4999.796156,1426.922760,-0.001434,0.000055,0.001164,1,0.000000,38.475808,0.203362
